NLC,TLC,Station Name,Region,Local Authority,Constituency,OS Grid Easting,OS Grid Northing,Station Facility Owner,Station Group,PTE Urban Area Station,London Travelcard Area,SRS Code,SRS Description,NR Route,CRP Line Designation,Entries & Exits_Full,Entries & Exits_Reduced,Entries & Exits_Season,1718 Entries & Exits,1617 Entries & Exits,1718 Interchanges,1718 Entries & Exits - GB rank,1617 Entries & Exits - GB rank,Large station change flag,Small station change flag,% Change,Explanation of large change 1718,Source for explanation of large change 1718
8823,BRO,Bridge Of Orchy,Scotland,Argyll and Bute,Argyll and Bute,230100,739400,ScotRail,,,,Q.14,West Highland Line,Scotland,," 	4,272 "," 	1,760 ", 	-   ," 	6,032 "," 	5,680 ",," 	2,381 "," 	2,381 ",0,0,6.2%,,
8824,CPA,Corpach,Scotland,Highland,"Ross, Skye and Lochaber",209680,776720,ScotRail,,,,Q.14,West Highland Line,Scotland,," 	1,216 "," 	1,416 ", 	-   ," 	2,632 "," 	2,518 ",," 	2,448 "," 	2,447 ",0,0,4.5%,,
8825,CRR,Corrour,Scotland,Highland,"Ross, Skye and Lochaber",235620,766410,ScotRail,,,,Q.14,West Highland Line,Scotland,," 	8,460 "," 	4,842 ", 	-   ," 	13,302 "," 	11,092 ",," 	2,277 "," 	2,301 ",1,0,19.9%,,
8826,CNR,Crianlarich,Scotland,Stirling,Stirling,238460,725100,ScotRail,,,,Q.14,West Highland Line,Scotland,," 	8,576 "," 	9,010 ", 	-   ," 	17,586 "," 	16,672 "," 	3,666 "," 	2,242 "," 	2,239 ",0,0,5.5%,,
8827,FTW,Fort William,Scotland,Highland,"Ross, Skye and Lochaber",210531,774186,ScotRail,,,,Q.14,West Highland Line,Scotland,," 	45,604 "," 	110,220 ", 	32 ," 	155,856 "," 	138,514 ", 	393 ," 	1,521 "," 	1,561 ",1,0,12.5%,,
8828,GLF,Glenfinnan,Scotland,Highland,"Ross, Skye and Lochaber",189870,780970,ScotRail,,,,Q.14,West Highland Line,Scotland,," 	4,146 "," 	7,474 ", 	-   ," 	11,620 "," 	9,122 ",," 	2,297 "," 	2,322 ",0,1,27.4%,,
8829,LCL,Lochailort,Scotland,Highland,"Ross, Skye and Lochaber",176900,782600,ScotRail,,,,Q.14,West Highland Line,Scotland,," 	1,212 ", 	600 , 	32 ," 	1,844 "," 	1,696 ",," 	2,468 "," 	2,472 ",0,0,8.7%,,
8830,LCS,Locheilside,Scotland,Highland,"Ross, Skye and Lochaber",199500,778600,ScotRail,,,,Q.14,West Highland Line,Scotland,, 	172 , 	128 , 	-   , 	300 , 	372 ,," 	2,537 "," 	2,530 ",0,0,-19.4%,,
8831,MLG,Mallaig,Scotland,Highland,"Ross, Skye and Lochaber",167560,797060,ScotRail,,,,Q.14,West Highland Line,Scotland,," 	19,112 "," 	76,766 ", 	-   ," 	95,878 "," 	86,406 ",," 	1,744 "," 	1,782 ",1,0,11.0%,,
8833,MRR,Morar,Scotland,Highland,"Ross, Skye and Lochaber",167800,793000,ScotRail,,,,Q.14,West Highland Line,Scotland,," 	2,244 "," 	2,752 ", 	-   ," 	4,996 "," 	4,576 ",," 	2,401 "," 	2,403 ",0,0,9.2%,,
8834,RAN,Rannoch For Kinloch Rannoch,Scotland,Perth and Kinross,Perth and North Perthshire,242260,757890,ScotRail,,,,Q.14,West Highland Line,Scotland,," 	5,300 "," 	2,680 ", 	-   ," 	7,980 "," 	7,780 ",," 	2,346 "," 	2,340 ",0,0,2.6%,,
8835,RYB,Roy Bridge,Scotland,Highland,"Ross, Skye and Lochaber",227250,781030,ScotRail,,,,Q.14,West Highland Line,Scotland,," 	2,468 "," 	1,244 ", 	-   ," 	3,712 "," 	3,556 ",," 	2,424 "," 	2,428 ",0,0,4.4%,,
8836,SBR,Spean Bridge,Scotland,Highland,"Ross, Skye and Lochaber",222120,781430,ScotRail,,,,Q.14,West Highland Line,Scotland,," 	4,812 "," 	2,632 ", 	-   ," 	7,444 "," 	6,262 ",," 	2,357 "," 	2,368 ",0,0,18.9%,,
8837,TUL,Tulloch,Scotland,Highland,"Ross, Skye and Lochaber",235510,780240,ScotRail,,,,Q.14,West Highland Line,Scotland,," 	1,416 ", 	358 , 	-   ," 	1,774 "," 	1,616 ",," 	2,473 "," 	2,474 ",0,0,9.8%,,
8838,UTY,Upper Tyndrum,Scotland,Stirling,Stirling,233390,730220,ScotRail,TYNDRUM BR,,,Q.14,West Highland Line,Scotland,," 	3,662 "," 	1,628 ", 	-   ," 	5,290 "," 	4,512 ", 	14 ," 	2,395 "," 	2,405 ",0,0,17.2%,,
8839,BNV,Banavie,Scotland,Highland,"Ross, Skye and Lochaber",211300,776700,ScotRail,,,,Q.14,West Highland Line,Scotland,," 	2,498 "," 	3,970 ", 	-   ," 	6,468 "," 	5,852 ",," 	2,375 "," 	2,376 ",0,0,10.5%,,
8846,LHE,Loch Eil Outward Bound,Scotland,Highland,"Ross, Skye and Lochaber",205500,778300,ScotRail,,,,Q.14,West Highland Line,Scotland,, 	380 , 	168 , 	-   , 	548 , 	572 ,," 	2,523 "," 	2,521 ",0,0,-4.2%,,
8860,PLN,Portlethen,Scotland,Aberdeenshire,West Aberdeenshire and Kincardine,392420,796710,ScotRail,,,,P.09,Dundee - Aberdeen,Scotland,," 	23,930 "," 	8,764 "," 	10,054 "," 	42,748 "," 	45,936 ",," 	2,035 "," 	2,016 ",0,0,-6.9%,,
8877,BEL,Beauly,Scotland,Highland,"Ross, Skye and Lochaber",252005,845807,ScotRail,,,,P.12,Far North and Kyle Line ,Scotland,," 	29,794 "," 	19,436 "," 	2,292 "," 	51,522 "," 	52,870 ",," 	1,978 "," 	1,962 ",0,0,-2.5%,,
8905,DYC,Dyce,Scotland,Aberdeen City,Gordon,388480,812780,ScotRail,,,,P.10,Aberdeen - Inverness,Scotland,," 	271,780 "," 	120,882 "," 	74,038 "," 	466,700 "," 	517,586 ",, 	927 , 	867 ,0,0,-9.8%,,
8921,HNT,Huntly,Scotland,Aberdeenshire,Gordon,353537,839618,ScotRail,,,,P.10,Aberdeen - Inverness,Scotland,," 	43,010 "," 	34,588 "," 	15,360 "," 	92,958 "," 	94,904 ",," 	1,755 "," 	1,737 ",0,0,-2.1%,,
8922,INS,Insch,Scotland,Aberdeenshire,Gordon,362950,827610,ScotRail,,,,P.10,Aberdeen - Inverness,Scotland,," 	46,540 "," 	23,612 "," 	18,210 "," 	88,362 "," 	98,140 ",," 	1,783 "," 	1,717 ",0,0,-10.0%,,
8924,INR,Inverurie,Scotland,Aberdeenshire,Gordon,377580,821800,ScotRail,,,,P.10,Aberdeen - Inverness,Scotland,," 	187,372 "," 	171,264 "," 	130,314 "," 	488,950 "," 	511,708 ",, 	900 , 	872 ,0,0,-4.4%,,
8925,KEH,Keith,Scotland,Moray,Moray,343000,851600,ScotRail,,,,P.10,Aberdeen - Inverness,Scotland,," 	33,762 "," 	48,382 "," 	7,810 "," 	89,954 "," 	91,992 ",," 	1,771 "," 	1,750 ",0,0,-2.2%,,
8931,LAU,Laurencekirk,Scotland,Aberdeenshire,West Aberdeenshire and Kincardine,371670,771750,ScotRail,,,,P.09,Dundee - Aberdeen,Scotland,," 	34,656 "," 	36,280 "," 	24,912 "," 	95,848 "," 	96,002 ",," 	1,745 "," 	1,728 ",0,0,-0.2%,,
8964,STN,Stonehaven,Scotland,Aberdeenshire,West Aberdeenshire and Kincardine,386400,786200,ScotRail,,,,P.09,Dundee - Aberdeen,Scotland,," 	167,126 "," 	251,756 "," 	104,008 "," 	522,890 "," 	504,750 ",, 	866 , 	884 ,0,0,3.6%,,
8976,ABD,Aberdeen,Scotland,Aberdeen City,Aberdeen North Burgh,394127,805872,ScotRail,,,,P.09,Dundee - Aberdeen,Scotland,," 	974,022 "," 	1,567,966 "," 	406,198 "," 	2,948,186 "," 	3,058,268 "," 	179,958 ", 	195 , 	181 ,0,0,-3.6%,,
8977,ELG,Elgin,Scotland,Moray,Moray,321823,862199,ScotRail,,,,P.10,Aberdeen - Inverness,Scotland,," 	97,260 "," 	182,638 "," 	19,588 "," 	299,486 "," 	317,456 ",," 	1,172 "," 	1,136 ",0,0,-5.7%,,
9013,BSI,Balmossie,Scotland,Angus,Dundee East Burgh,348417,731698,ScotRail,,,,P.09,Dundee - Aberdeen,Scotland,, 	140 , 	54 , 	504 , 	698 ," 	1,364 ",," 	2,518 "," 	2,484 ",0,1,-48.8%,,
9020,BYL,Barry Links,Scotland,Angus,Dundee East Burgh,354200,733700,ScotRail,,,,P.09,Dundee - Aberdeen,Scotland,, 	44 , 	8 , 	-   , 	52 , 	24 ,," 	2,558 "," 	2,556 ",0,1,116.7%,Absolute change in passengers is small,
9023,BYF,Broughty Ferry,Scotland,Dundee City,Dundee East Burgh,346300,730900,ScotRail,,,,P.09,Dundee - Aberdeen,Scotland,," 	21,044 "," 	18,000 "," 	4,286 "," 	43,330 "," 	40,718 ",," 	2,032 "," 	2,042 ",0,0,6.4%,,
9028,CAN,Carnoustie,Scotland,Angus,Dundee East Burgh,356600,734500,ScotRail,,,,P.09,Dundee - Aberdeen,Scotland,," 	54,194 "," 	47,656 "," 	25,514 "," 	127,364 "," 	119,278 ",," 	1,610 "," 	1,636 ",0,0,6.8%,,
9039,DEE,Dundee,Scotland,Dundee City,Dundee West Burgh,340242,729793,ScotRail,,,,P.09,Dundee - Aberdeen,Scotland,," 	589,170 "," 	1,087,218 "," 	189,344 "," 	1,865,732 "," 	1,815,342 "," 	65,557 ", 	316 , 	329 ,0,0,2.8%,,
9060,MON,Monifieth,Scotland,Angus,Dundee East Burgh,349700,732300,ScotRail,,,,P.09,Dundee - Aberdeen,Scotland,," 	3,256 ", 	712 ," 	1,974 "," 	5,942 "," 	5,830 ",," 	2,383 "," 	2,377 ",0,0,1.9%,,
9079,ARB,Arbroath,Scotland,Angus,Angus,363900,741000,ScotRail,,,,P.09,Dundee - Aberdeen,Scotland,," 	123,976 "," 	178,568 "," 	64,924 "," 	367,468 "," 	361,038 "," 	2,396 "," 	1,059 "," 	1,058 ",0,0,1.8%,,
9080,MTS,Montrose,Scotland,Angus,Angus,371200,758000,ScotRail,,,,P.09,Dundee - Aberdeen,Scotland,," 	120,802 "," 	165,394 "," 	63,930 "," 	350,126 "," 	354,190 ",," 	1,084 "," 	1,071 ",0,0,-1.1%,,
9090,AUR,Aberdour,Scotland,Fife,Kircaldy and Cowdenbeath,319100,685400,ScotRail,,,,P.06,Fife Loop,Scotland,," 	40,360 "," 	66,124 "," 	28,756 "," 	135,240 "," 	125,208 ",," 	1,587 "," 	1,609 ",0,0,8.0%,,
9096,GOF,Golf Street,Scotland,Angus,Dundee East Burgh,355800,734200,ScotRail,,,,P.09,Dundee - Aberdeen,Scotland,, 	76 , 	8 , 	184 , 	268 , 	104 ,," 	2,542 "," 	2,550 ",0,1,157.7%,Absolute change in passengers is small,
9107,BTS,Burntisland,Scotland,Fife,Kircaldy and Cowdenbeath,323300,685600,ScotRail,,,,P.06,Fife Loop,Scotland,," 	55,818 "," 	109,458 "," 	65,964 "," 	231,240 "," 	229,442 ",," 	1,322 "," 	1,316 ",0,0,0.8%,,
9112,CDD,Cardenden,Scotland,Fife,Glenrothes,321700,695000,ScotRail,,,,P.06,Fife Loop,Scotland,," 	19,248 "," 	29,274 "," 	3,852 "," 	52,374 "," 	60,100 ",," 	1,974 "," 	1,920 ",1,0,-12.9%,Extreme weather in Winter 2017,https://www.scotsman.com/news/transport/flood-alerts-extended-across-scotland-as-big-thaw-stops-trains-1-4701562
9121,CUP,Cupar,Scotland,Fife,North East Fife,337700,714300,ScotRail,,,,P.08,Dundee / Perth - Thornton Jcns,Scotland,," 	70,122 "," 	103,520 "," 	27,474 "," 	201,116 "," 	198,226 ",," 	1,381 "," 	1,391 ",0,0,1.5%,,
9135,DAG,Dalgety Bay,Scotland,Fife,Kircaldy and Cowdenbeath,314890,684090,ScotRail,,,,P.01,Glasgow - Edinburgh,Scotland,," 	96,712 "," 	110,898 "," 	115,580 "," 	323,190 "," 	315,212 ",," 	1,133 "," 	1,142 ",0,0,2.5%,,
9136,INK,Inverkeithing,Scotland,Fife,Dunfermline and West Fife,313100,683300,ScotRail,,,,P.06,Fife Loop,Scotland,," 	361,940 "," 	640,220 "," 	260,648 "," 	1,262,808 "," 	1,272,228 "," 	285,474 ", 	450 , 	445 ,0,0,-0.7%,,
9142,KGH,Kinghorn,Scotland,Fife,Kircaldy and Cowdenbeath,327000,686900,ScotRail,,,,P.06,Fife Loop,Scotland,," 	29,386 "," 	49,534 "," 	19,300 "," 	98,220 "," 	98,290 ",," 	1,733 "," 	1,714 ",0,0,-0.1%,,
9145,KDY,Kirkcaldy,Scotland,Fife,Kircaldy and Cowdenbeath,327524,691647,ScotRail,,,,P.06,Fife Loop,Scotland,," 	296,360 "," 	568,492 "," 	248,390 "," 	1,113,242 "," 	1,117,694 "," 	19,155 ", 	507 , 	508 ,0,0,-0.4%,,
9149,LDY,Ladybank,Scotland,Fife,North East Fife,330600,709600,ScotRail,,,,P.08,Dundee / Perth - Thornton Jcns,Scotland,," 	35,458 "," 	39,082 "," 	9,930 "," 	84,470 "," 	82,218 "," 	6,141 "," 	1,799 "," 	1,798 ",0,0,2.7%,,
9156,LCG,Lochgelly,Scotland,Fife,Kircaldy and Cowdenbeath,318500,694400,ScotRail,,,,P.06,Fife Loop,Scotland,," 	21,086 "," 	34,082 "," 	10,766 "," 	65,934 "," 	63,818 ",," 	1,890 "," 	1,892 ",0,0,3.3%,,
9160,MNC,Markinch,Scotland,Fife,Glenrothes,329940,701510,ScotRail,,,,P.08,Dundee / Perth - Thornton Jcns,Scotland,," 	98,546 "," 	181,502 "," 	36,274 "," 	316,322 "," 	309,620 ",," 	1,143 "," 	1,149 ",0,0,2.2%,,
9175,SPF,Springfield,Scotland,Fife,North East Fife,334960,711890,ScotRail,,,,P.08,Dundee / Perth - Thornton Jcns,Scotland,, 	506 , 	184 , 	480 ," 	1,170 ", 	878 ,," 	2,496 "," 	2,507 ",0,1,33.3%,,
9185,COW,Cowdenbeath,Scotland,Fife,Kircaldy and Cowdenbeath,316570,691850,ScotRail,,,,P.06,Fife Loop,Scotland,," 	51,874 "," 	84,250 "," 	31,304 "," 	167,428 "," 	171,066 ",," 	1,482 "," 	1,467 ",0,0,-2.1%,,
9186,DFL,Dunfermline,Scotland,Fife,Dunfermline and West Fife,311630,688440,ScotRail,,,,P.06,Fife Loop,Scotland,," 	191,350 "," 	286,058 "," 	219,234 "," 	696,642 "," 	698,740 ",, 	719 , 	714 ,0,0,-0.3%,,
9187,DFE,Dunfermline Queen Margaret,Scotland,Fife,Dunfermline and West Fife,309668,687102,ScotRail,,,,P.06,Fife Loop,Scotland,," 	75,798 "," 	96,400 "," 	77,526 "," 	249,724 "," 	236,652 ",," 	1,277 "," 	1,297 ",0,0,5.5%,,
9188,LEU,Leuchars,Scotland,Fife,North East Fife,344900,720670,ScotRail,,,,P.06,Fife Loop,Scotland,," 	161,014 "," 	421,920 "," 	30,112 "," 	613,046 "," 	556,602 ",, 	785 , 	821 ,1,0,10.1%,,
9189,NQU,North Queensferry,Scotland,Fife,Dunfermline and West Fife,313150,680830,ScotRail,,,,P.06,Fife Loop,Scotland,," 	47,144 "," 	90,262 "," 	34,012 "," 	171,418 "," 	156,472 ",," 	1,475 "," 	1,509 ",0,0,9.6%,,
9190,ROS,Rosyth,Scotland,Fife,Dunfermline and West Fife,311186,684546,ScotRail,,,,P.06,Fife Loop,Scotland,," 	94,508 "," 	92,468 "," 	143,680 "," 	330,656 "," 	332,802 ",," 	1,122 "," 	1,108 ",0,0,-0.6%,,
9217,KGE,Kingsknowe,Scotland,City of Edinburgh,Edinburgh South West Burgh,321040,670248,ScotRail,,,,P.02,Carstairs - Edinburgh,Scotland,," 	9,076 "," 	8,480 "," 	2,896 "," 	20,452 "," 	18,800 ",," 	2,219 "," 	2,222 ",0,0,8.8%,,
9218,CUH,Curriehill,Scotland,City of Edinburgh,Edinburgh South West Burgh,317640,668280,ScotRail,,,,P.02,Carstairs - Edinburgh,Scotland,," 	31,040 "," 	21,618 "," 	16,682 "," 	69,340 "," 	66,722 ",," 	1,873 "," 	1,868 ",0,0,3.9%,,
9230,KKN,Kirknewton,Scotland,West Lothian,Livingston,310500,667100,ScotRail,,,,P.02,Carstairs - Edinburgh,Scotland,," 	18,724 "," 	18,982 "," 	12,496 "," 	50,202 "," 	47,590 ",," 	1,983 "," 	2,002 ",0,0,5.5%,,
9231,WTA,Wester Hailes,Scotland,City of Edinburgh,Edinburgh South West Burgh,319820,669770,ScotRail,,,,P.02,Carstairs - Edinburgh,Scotland,," 	20,288 "," 	14,972 "," 	6,062 "," 	41,322 "," 	36,080 ",," 	2,047 "," 	2,080 ",1,0,14.5%,,
9236,SLA,Slateford,Scotland,City of Edinburgh,Edinburgh South West Burgh,322400,671100,ScotRail,,,,P.02,Carstairs - Edinburgh,Scotland,," 	15,420 "," 	12,482 "," 	6,102 "," 	34,004 "," 	32,496 ",," 	2,101 "," 	2,111 ",0,0,4.6%,,
9245,FLD,Fauldhouse,Scotland,West Lothian,Livingston,292380,660140,ScotRail,,,,Q.02,Midcalder Jcn - Holytown Jcn,Scotland,," 	12,658 "," 	17,366 "," 	8,588 "," 	38,612 "," 	39,452 ",," 	2,067 "," 	2,058 ",0,0,-2.1%,,
9246,HTW,Hartwood,Scotland,North Lanarkshire,Airdrie and Shotts,284830,659110,ScotRail,,Strathclyde,,Q.02,Midcalder Jcn - Holytown Jcn,Scotland,," 	3,918 "," 	6,308 "," 	3,340 "," 	13,566 "," 	14,912 ",," 	2,275 "," 	2,258 ",0,0,-9.0%,,
9250,WCL,West Calder,Scotland,West Lothian,Livingston,302000,663400,ScotRail,,,,Q.02,Midcalder Jcn - Holytown Jcn,Scotland,," 	41,584 "," 	50,170 "," 	37,738 "," 	129,492 "," 	132,234 ",," 	1,601 "," 	1,586 ",0,0,-2.1%,,
9251,BRC,Breich,Scotland,West Lothian,Livingston,295600,660600,ScotRail,,,,Q.02,Midcalder Jcn - Holytown Jcn,Scotland,, 	70 , 	32 , 	-   , 	102 , 	48 ,," 	2,554 "," 	2,554 ",0,1,112.5%,Absolute change in passengers is small,
9301,GLT,Glenrothes with Thornton,Scotland,Fife,Glenrothes,329110,697220,ScotRail,,,,P.06,Fife Loop,Scotland,," 	26,926 "," 	42,840 "," 	9,726 "," 	79,492 "," 	76,916 ",," 	1,825 "," 	1,819 ",0,0,3.3%,,
9304,MUB,Musselburgh,Scotland,East Lothian,East Lothian,333050,671690,ScotRail,,,,G.11,Border [nr Berwick] - Edinburgh,Scotland,," 	241,848 "," 	141,128 "," 	105,660 "," 	488,636 "," 	463,690 ",, 	902 , 	924 ,0,0,5.4%,,
9310,ADW,Addiewell,Scotland,West Lothian,Livingston,299500,662300,ScotRail,,,,Q.02,Midcalder Jcn - Holytown Jcn,Scotland,," 	5,662 "," 	8,640 "," 	5,314 "," 	19,616 "," 	20,502 ",," 	2,227 "," 	2,205 ",0,0,-4.3%,,
9311,BHG,Bathgate,Scotland,West Lothian,Linlithgow and East Falkirk,297790,668324,ScotRail,,,,P.03,Edinburgh - Drumgelloch,Scotland,," 	339,744 "," 	542,472 "," 	399,920 "," 	1,282,136 "," 	1,302,786 ",, 	447 , 	435 ,0,0,-1.6%,,
9317,DRM,Drem,Scotland,East Lothian,East Lothian,351080,679410,ScotRail,,,,G.11,Border [nr Berwick] - Edinburgh,Scotland,," 	42,382 "," 	39,132 "," 	38,802 "," 	120,316 "," 	123,354 ",," 	1,639 "," 	1,616 ",0,0,-2.5%,,
9318,SGL,South Gyle,Scotland,City of Edinburgh,Edinburgh West Burgh,318920,672240,ScotRail,,,,P.06,Fife Loop,Scotland,," 	148,232 "," 	109,184 "," 	175,530 "," 	432,946 "," 	497,162 ",, 	968 , 	892 ,1,0,-12.9%,Passengers switching to new station at Edinburgh Gateway,https://www.dunfermlinepress.com/news/15710125.west-fife-commuters-plagued-with-disruption/
9328,EDB,Edinburgh,Scotland,City of Edinburgh,Edinburgh East Burgh,325900,673900,Network Rail,EDINBURGH BR,,,P.01,Glasgow - Edinburgh,Scotland,," 	5,267,038 "," 	14,170,324 "," 	3,897,068 "," 	23,334,430 "," 	22,582,342 "," 	1,604,890 ", 	20 , 	20 ,0,0,3.3%,,
9329,GAL,Galashiels,Scotland,Scottish Borders,"Berwickshire, Roxburgh and Selkirk",349278,636380,ScotRail,,,,P.05,Newcraighall - Portobello Jcn,Scotland,," 	115,440 "," 	202,040 "," 	38,782 "," 	356,262 "," 	346,264 ",," 	1,074 "," 	1,090 ",0,0,2.9%,,
9354,LND,Longniddry,Scotland,East Lothian,East Lothian,344660,676300,ScotRail,,,,G.11,Border [nr Berwick] - Edinburgh,Scotland,," 	71,162 "," 	73,808 "," 	50,320 "," 	195,290 "," 	189,578 ",," 	1,402 "," 	1,414 ",0,0,3.0%,,
9358,NBW,North Berwick,Scotland,East Lothian,East Lothian,354590,685150,ScotRail,,,,G.12,North Berwick Branch,Scotland,," 	164,584 "," 	323,060 "," 	112,144 "," 	599,788 "," 	566,362 ",, 	794 , 	814 ,0,0,5.9%,,
9365,WAF,Wallyford,Scotland,East Lothian,East Lothian,336700,672380,ScotRail,,,,G.11,Border [nr Berwick] - Edinburgh,Scotland,," 	122,594 "," 	90,058 "," 	104,296 "," 	316,948 "," 	296,996 ",," 	1,142 "," 	1,170 ",0,0,6.7%,,
9366,PST,Prestonpans,Scotland,East Lothian,East Lothian,339230,673770,ScotRail,,,,G.11,Border [nr Berwick] - Edinburgh,Scotland,," 	103,518 "," 	78,324 "," 	88,186 "," 	270,028 "," 	257,518 ",," 	1,237 "," 	1,252 ",0,0,4.9%,,
9371,LSN,Livingston North,Scotland,West Lothian,Livingston,303537,668663,ScotRail,,,,P.03,Edinburgh - Drumgelloch,Scotland,," 	375,368 "," 	503,136 "," 	313,276 "," 	1,191,780 "," 	1,200,988 ",, 	476 , 	467 ,0,0,-0.8%,,
9372,LVG,Livingston South,Scotland,West Lothian,Livingston,306140,665300,ScotRail,,,,Q.02,Midcalder Jcn - Holytown Jcn,Scotland,," 	106,566 "," 	129,522 "," 	91,776 "," 	327,864 "," 	323,690 ",," 	1,126 "," 	1,123 ",0,0,1.3%,,
9373,UHA,Uphall,Scotland,West Lothian,Livingston,306220,670570,ScotRail,,,,P.03,Edinburgh - Drumgelloch,Scotland,," 	217,600 "," 	233,520 "," 	162,456 "," 	613,576 "," 	608,576 ",, 	784 , 	781 ,0,0,0.8%,,
9395,EDP,Edinburgh Park,Scotland,City of Edinburgh,Edinburgh South West Burgh,318390,671270,ScotRail,,,,P.01,Glasgow - Edinburgh,Scotland,," 	384,508 "," 	233,880 "," 	269,622 "," 	888,010 "," 	869,978 ",, 	606 , 	610 ,0,0,2.1%,,
9396,SOI,Stow,Scotland,Scottish Borders,"Berwickshire, Roxburgh and Selkirk",345662,644668,ScotRail,,,,P.05,Newcraighall - Portobello Jcn,Scotland,," 	27,934 "," 	31,748 "," 	10,152 "," 	69,834 "," 	67,474 ",," 	1,867 "," 	1,863 ",0,0,3.5%,,
9397,DUN,Dunbar,Scotland,East Lothian,East Lothian,368080,678490,ScotRail,,,,G.11,Border [nr Berwick] - Edinburgh,Scotland,," 	28,478 "," 	265,650 "," 	166,316 "," 	460,444 "," 	449,282 ",, 	933 , 	932 ,0,0,2.5%,,
9415,DAM,Dalmeny,Scotland,City of Edinburgh,Edinburgh West Burgh,313900,677900,ScotRail,,,,P.06,Fife Loop,Scotland,," 	139,484 "," 	198,954 "," 	247,142 "," 	585,580 "," 	532,640 ",, 	804 , 	849 ,0,0,9.9%,,
9419,HYM,Haymarket,Scotland,City of Edinburgh,Edinburgh West Burgh,324000,673200,ScotRail,EDINBURGH BR,,,P.01,Glasgow - Edinburgh,Scotland,," 	1,131,770 "," 	1,305,034 "," 	624,890 "," 	3,061,694 "," 	2,780,004 "," 	725,601 ", 	180 , 	206 ,1,0,10.1%,,
9438,LIN,Linlithgow,Scotland,West Lothian,Linlithgow and East Falkirk,300510,677090,ScotRail,,,,P.01,Glasgow - Edinburgh,Scotland,," 	322,682 "," 	580,584 "," 	282,740 "," 	1,186,006 "," 	1,156,604 ",, 	479 , 	490 ,0,0,2.5%,,
9451,ANN,Annan,Scotland,Dumfries and Galloway,"Dumfriesshire, Clydesdale and Tweeddale",319300,566200,ScotRail,,,,Q.08,Scotland Boundary - Barassie Jcn,Scotland,," 	8,390 "," 	119,122 "," 	1,242 "," 	128,754 "," 	124,398 ",," 	1,605 "," 	1,612 ",0,0,3.5%,,
9452,FRL,Fairlie,Scotland,North Ayrshire,North Ayrshire and Arran,221030,654640,ScotRail,,Strathclyde,,Q.03,Glasgow - Ayr / Largs / Wemyss Bay / Gourock,Scotland,," 	9,700 "," 	22,446 "," 	5,722 "," 	37,868 "," 	39,136 ",," 	2,073 "," 	2,059 ",0,0,-3.2%,,
9453,ADS,Ardrossan Harbour,Scotland,North Ayrshire,North Ayrshire and Arran,222540,642090,ScotRail,ARDROSSAN BR,Strathclyde,,Q.03,Glasgow - Ayr / Largs / Wemyss Bay / Gourock,Scotland,," 	64,726 "," 	61,214 ", 	668 ," 	126,608 "," 	121,004 ",," 	1,612 "," 	1,630 ",0,0,4.6%,,
9455,ADN,Ardrossan Town,Scotland,North Ayrshire,North Ayrshire and Arran,223070,642050,ScotRail,ARDROSSAN BR,Strathclyde,,Q.03,Glasgow - Ayr / Largs / Wemyss Bay / Gourock,Scotland,," 	5,148 "," 	11,378 "," 	5,060 "," 	21,586 "," 	24,186 ",," 	2,199 "," 	2,174 ",1,0,-10.8%,,
9457,AUK,Auchinleck,Scotland,East Ayrshire,Kilmarnock and Loudoun,255000,622000,ScotRail,,Strathclyde,,Q.08,Scotland Boundary - Barassie Jcn,Scotland,," 	22,704 "," 	33,076 "," 	11,624 "," 	67,404 "," 	61,838 ",," 	1,881 "," 	1,904 ",0,0,9.0%,,
9463,AYR,Ayr,Scotland,South Ayrshire,"Ayr, Carrick and Cumnock",234060,621390,ScotRail,,Strathclyde,,Q.03,Glasgow - Ayr / Largs / Wemyss Bay / Gourock,Scotland,," 	456,198 "," 	951,376 "," 	268,472 "," 	1,676,046 "," 	1,634,550 "," 	76,935 ", 	352 , 	358 ,0,0,2.5%,,
9466,BSS,Barassie,Scotland,South Ayrshire,Central Ayrshire,232900,632900,ScotRail,,Strathclyde,,Q.03,Glasgow - Ayr / Largs / Wemyss Bay / Gourock,Scotland,," 	41,090 "," 	86,318 "," 	56,880 "," 	184,288 "," 	173,818 ",," 	1,437 "," 	1,460 ",0,0,6.0%,,
9467,BRL,Barrhill,Scotland,South Ayrshire,"Ayr, Carrick and Cumnock",222600,581600,ScotRail,,Strathclyde,,Q.05,Stranraer - Ayr,Scotland,," 	3,226 "," 	9,754 ", 	-   ," 	12,980 "," 	13,552 ",," 	2,282 "," 	2,269 ",0,0,-4.2%,,
9483,DLY,Dalry,Scotland,North Ayrshire,North Ayrshire and Arran,229752,649195,ScotRail,,Strathclyde,,Q.03,Glasgow - Ayr / Largs / Wemyss Bay / Gourock,Scotland,," 	46,774 "," 	91,760 "," 	75,468 "," 	214,002 "," 	200,452 ",," 	1,359 "," 	1,382 ",0,0,6.8%,,
9490,DMF,Dumfries,Scotland,Dumfries and Galloway,Dumfries and Galloway,297660,576520,ScotRail,,,,Q.08,Scotland Boundary - Barassie Jcn,Scotland,," 	41,778 "," 	335,092 "," 	5,142 "," 	382,012 "," 	362,050 ", 	321 ," 	1,037 "," 	1,056 ",0,0,5.5%,,
